Category	ID	Term	Genes	adj_pval
MF	GO:0016758	hexosyltransferase activity	Tfasc_v1.00030-RA, Tfasc_v1.01990-RA, Tfasc_v1.03777-RA, Tfasc_v1.05658-RA, Tfasc_v1.05661-RA, Tfasc_v1.05962-RA, Tfasc_v1.07028-RA, Tfasc_v1.07959-RA, Tfasc_v1.08162-RA, Tfasc_v1.08164-RA, Tfasc_v1.09539-RA, Tfasc_v1.09543-RA, Tfasc_v1.09545-RA, Tfasc_v1.09685-RA, Tfasc_v1.09725-RA, Tfasc_v1.10544-RA, Tfasc_v1.10553-RA, Tfasc_v1.10985-RA, Tfasc_v1.11020-RA, Tfasc_v1.14310-RA, Tfasc_v1.15510-RA, Tfasc_v1.16034-RB, Tfasc_v1.17135-RA, Tfasc_v1.22921-RA, Tfasc_v1.24501-RA, Tfasc_v1.27689-RA, Tfasc_v1.27690-RA, Tfasc_v1.28017-RA, Tfasc_v1.31019-RA	0.0159
MF	GO:0047769	arogenate dehydratase activity	Tfasc_v1.07026-RA, Tfasc_v1.07027-RA	0.01596
MF	GO:0004106	chorismate mutase activity	Tfasc_v1.07026-RA, Tfasc_v1.07027-RA	0.01596
MF	GO:0015098	molybdate ion transmembrane transporter activity	Tfasc_v1.21495-RA, Tfasc_v1.21503-RA	0.02088
MF	GO:0004602	glutathione peroxidase activity	Tfasc_v1.17265-RA, Tfasc_v1.19575-RA	0.02088
MF	GO:0015369	calcium:proton antiporter activity	Tfasc_v1.14188-RA, Tfasc_v1.16694-RA	0.02088
MF	GO:0015112	nitrate transmembrane transporter activity	Tfasc_v1.02010-RA, Tfasc_v1.22304-RA	0.02088
MF	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	Tfasc_v1.04551-RA, Tfasc_v1.04552-RA, Tfasc_v1.23134-RA, Tfasc_v1.23462-RA, Tfasc_v1.32717-RA, Tfasc_v1.32722-RA	0.02846
MF	GO:0005355	glucose transmembrane transporter activity	Tfasc_v1.06516-RA, Tfasc_v1.19709-RA	0.02891
MF	GO:0030410	nicotianamine synthase activity	Tfasc_v1.01581-RA	0.02896
MF	GO:0052897	N8-acetylspermidine:oxygen oxidoreductase (propane-1,3-diamine-forming) activity	Tfasc_v1.19830-RA	0.02896
MF	GO:0016768	spermine synthase activity	Tfasc_v1.14175-RA	0.02896
MF	GO:0051777	ent-kaurenoate oxidase activity	Tfasc_v1.28182-RA	0.02896
MF	GO:0005364	maltose:proton symporter activity	Tfasc_v1.20354-RA	0.02896
MF	GO:0047936	glucose 1-dehydrogenase [NAD(P)] activity	Tfasc_v1.06411-RA	0.02896
MF	GO:0005353	fructose transmembrane transporter activity	Tfasc_v1.06516-RA	0.02896
MF	GO:0005358	high-affinity glucose:proton symporter activity	Tfasc_v1.19709-RA	0.02896
MF	GO:0042950	salicin transmembrane transporter activity	Tfasc_v1.20354-RA	0.02896
MF	GO:0010488	UDP-galactose:N-glycan beta-1,3-galactosyltransferase activity	Tfasc_v1.05962-RA	0.02896
MF	GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	Tfasc_v1.24515-RA	0.02896
MF	GO:0005216	monoatomic ion channel activity	Tfasc_v1.01392-RA, Tfasc_v1.01915-RA, Tfasc_v1.03137-RA, Tfasc_v1.04551-RA, Tfasc_v1.04552-RA, Tfasc_v1.17680-RA, Tfasc_v1.20025-RA, Tfasc_v1.30160-RA, Tfasc_v1.32717-RA	0.03191
MF	GO:0016688	L-ascorbate peroxidase activity	Tfasc_v1.03069-RA, Tfasc_v1.30075-RB	0.03229
MF	GO:0010427	abscisic acid binding	Tfasc_v1.14761-RA, Tfasc_v1.27451-RA, Tfasc_v1.27589-RA	0.03833
MF	GO:0008107	galactoside 2-alpha-L-fucosyltransferase activity	Tfasc_v1.05658-RA, Tfasc_v1.05661-RA	0.04559
CC	GO:0009522	photosystem I	Tfasc_v1.02358-RA, Tfasc_v1.05971-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10778-RA, Tfasc_v1.11940-RA, Tfasc_v1.15053-RA, Tfasc_v1.25753-RA, Tfasc_v1.30578-RA, Tfasc_v1.31345-RA, Tfasc_v1.32700-RA, Tfasc_v1.32707-RA, Tfasc_v1.32723-RA, Tfasc_v1.32725-RA	1.3e-08
CC	GO:0009523	photosystem II	Tfasc_v1.05971-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10778-RA, Tfasc_v1.10808-RA, Tfasc_v1.15013-RA, Tfasc_v1.15015-RA, Tfasc_v1.15053-RA, Tfasc_v1.15064-RA, Tfasc_v1.25753-RA, Tfasc_v1.26620-RA, Tfasc_v1.32711-RA	1.8e-06
CC	GO:0010287	plastoglobule	Tfasc_v1.05846-RA, Tfasc_v1.05848-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10778-RA, Tfasc_v1.11940-RA, Tfasc_v1.15053-RA, Tfasc_v1.25753-RA	2.6e-05
CC	GO:0009535	chloroplast thylakoid membrane	Tfasc_v1.02358-RA, Tfasc_v1.04210-RA, Tfasc_v1.05971-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10778-RA, Tfasc_v1.11940-RA, Tfasc_v1.15013-RA, Tfasc_v1.15015-RA, Tfasc_v1.15053-RA, Tfasc_v1.21161-RA, Tfasc_v1.25753-RA, Tfasc_v1.26620-RA, Tfasc_v1.27705-RA, Tfasc_v1.30578-RA, Tfasc_v1.32707-RA, Tfasc_v1.32709-RA, Tfasc_v1.32717-RA, Tfasc_v1.32723-RA	6.4e-05
CC	GO:0009538	photosystem I reaction center	Tfasc_v1.11940-RA, Tfasc_v1.30578-RA, Tfasc_v1.31345-RA	0.00023
CC	GO:0005886	plasma membrane	Tfasc_v1.01163-RA, Tfasc_v1.01324-RA, Tfasc_v1.01392-RA, Tfasc_v1.01537-RA, Tfasc_v1.01915-RA, Tfasc_v1.01954-RA, Tfasc_v1.01960-RA, Tfasc_v1.02358-RA, Tfasc_v1.02882-RA, Tfasc_v1.02994-RA, Tfasc_v1.03667-RA, Tfasc_v1.03869-RA, Tfasc_v1.04531-RA, Tfasc_v1.04551-RA, Tfasc_v1.04552-RA, Tfasc_v1.04744-RA, Tfasc_v1.05924-RA, Tfasc_v1.06012-RA, Tfasc_v1.06308-RA, Tfasc_v1.06722-RA, Tfasc_v1.06825-RA, Tfasc_v1.07379-RA, Tfasc_v1.07708-RA, Tfasc_v1.08903-RA, Tfasc_v1.08998-RA, Tfasc_v1.09420-RA, Tfasc_v1.09534-RA, Tfasc_v1.09766-RA, Tfasc_v1.10544-RA, Tfasc_v1.10553-RA, Tfasc_v1.11254-RA, Tfasc_v1.12137-RA, Tfasc_v1.12216-RA, Tfasc_v1.13825-RA, Tfasc_v1.14272-RA, Tfasc_v1.15938-RA, Tfasc_v1.16246-RA, Tfasc_v1.16247-RA, Tfasc_v1.16317-RA, Tfasc_v1.16428-RA, Tfasc_v1.16454-RA, Tfasc_v1.17391-RA, Tfasc_v1.17680-RA, Tfasc_v1.18795-RA, Tfasc_v1.19887-RA, Tfasc_v1.22304-RA, Tfasc_v1.22404-RA, Tfasc_v1.22621-RA, Tfasc_v1.22664-RA, Tfasc_v1.23490-RA, Tfasc_v1.25175-RA, Tfasc_v1.25199-RA, Tfasc_v1.26100-RA, Tfasc_v1.27296-RA, Tfasc_v1.27486-RA, Tfasc_v1.28082-RA, Tfasc_v1.28214-RA, Tfasc_v1.28328-RA, Tfasc_v1.29243-RA, Tfasc_v1.29526-RA, Tfasc_v1.29530-RA, Tfasc_v1.32712-RA	0.00024
CC	GO:0009539	photosystem II reaction center	Tfasc_v1.15013-RA, Tfasc_v1.15015-RA, Tfasc_v1.26620-RA	0.00076
CC	GO:0005634	nucleus	Tfasc_v1.00133-RA, Tfasc_v1.00179-RA, Tfasc_v1.00253-RA, Tfasc_v1.00371-RA, Tfasc_v1.00408-RA, Tfasc_v1.00411-RA, Tfasc_v1.00549-RA, Tfasc_v1.00931-RA, Tfasc_v1.01409-RA, Tfasc_v1.01537-RA, Tfasc_v1.01561-RA, Tfasc_v1.01579-RA, Tfasc_v1.01582-RA, Tfasc_v1.01605-RA, Tfasc_v1.01777-RA, Tfasc_v1.02162-RA, Tfasc_v1.02321-RA, Tfasc_v1.02728-RA, Tfasc_v1.03490-RA, Tfasc_v1.04623-RA, Tfasc_v1.04959-RA, Tfasc_v1.05502-RA, Tfasc_v1.05651-RA, Tfasc_v1.06102-RA, Tfasc_v1.06216-RA, Tfasc_v1.06351-RA, Tfasc_v1.06500-RA, Tfasc_v1.06676-RA, Tfasc_v1.06768-RA, Tfasc_v1.06829-RA, Tfasc_v1.06889-RA, Tfasc_v1.07084-RA, Tfasc_v1.08059-RA, Tfasc_v1.08084-RA, Tfasc_v1.08564-RA, Tfasc_v1.08988-RA, Tfasc_v1.09359-RA, Tfasc_v1.09375-RA, Tfasc_v1.09419-RA, Tfasc_v1.09467-RA, Tfasc_v1.09512-RA, Tfasc_v1.09604-RA, Tfasc_v1.09614-RA, Tfasc_v1.09781-RA, Tfasc_v1.10757-RA, Tfasc_v1.11944-RA, Tfasc_v1.12495-RA, Tfasc_v1.13193-RA, Tfasc_v1.14115-RA, Tfasc_v1.14225-RA, Tfasc_v1.14272-RA, Tfasc_v1.14449-RA, Tfasc_v1.14761-RA, Tfasc_v1.14807-RA, Tfasc_v1.14819-RA, Tfasc_v1.14901-RA, Tfasc_v1.14922-RA, Tfasc_v1.14943-RA, Tfasc_v1.15015-RA, Tfasc_v1.15179-RA, Tfasc_v1.15453-RA, Tfasc_v1.15454-RA, Tfasc_v1.15636-RA, Tfasc_v1.16170-RA, Tfasc_v1.16251-RA, Tfasc_v1.17275-RA, Tfasc_v1.17276-RA, Tfasc_v1.17468-RA, Tfasc_v1.18037-RA, Tfasc_v1.18233-RB, Tfasc_v1.18640-RA, Tfasc_v1.19444-RA, Tfasc_v1.19575-RA, Tfasc_v1.19672-RA, Tfasc_v1.20141-RA, Tfasc_v1.20275-RA, Tfasc_v1.21098-RA, Tfasc_v1.21158-RA, Tfasc_v1.21163-RA, Tfasc_v1.21289-RA, Tfasc_v1.21467-RA, Tfasc_v1.21745-RA, Tfasc_v1.22191-RA, Tfasc_v1.22378-RA, Tfasc_v1.22404-RA, Tfasc_v1.22717-RA, Tfasc_v1.23134-RA, Tfasc_v1.23156-RA, Tfasc_v1.23181-RA, Tfasc_v1.23198-RA, Tfasc_v1.23462-RA, Tfasc_v1.23482-RA, Tfasc_v1.24027-RA, Tfasc_v1.24114-RA, Tfasc_v1.24162-RA, Tfasc_v1.24353-RA, Tfasc_v1.25177-RA, Tfasc_v1.27451-RA, Tfasc_v1.27589-RA, Tfasc_v1.27673-RA, Tfasc_v1.27841-RA, Tfasc_v1.27841-RB, Tfasc_v1.27879-RA, Tfasc_v1.28405-RA, Tfasc_v1.28996-RA, Tfasc_v1.29397-RA, Tfasc_v1.29688-RA, Tfasc_v1.30044-RA, Tfasc_v1.30266-RA, Tfasc_v1.30267-RA, Tfasc_v1.30705-RA, Tfasc_v1.32247-RA	0.00175
CC	GO:0009705	plant-type vacuole membrane	Tfasc_v1.02166-RA, Tfasc_v1.16401-RA, Tfasc_v1.16694-RA, Tfasc_v1.22750-RA, Tfasc_v1.30160-RA, Tfasc_v1.30353-RA	0.0053
CC	GO:0005773	vacuole	Tfasc_v1.01960-RA, Tfasc_v1.02166-RA, Tfasc_v1.02416-RA, Tfasc_v1.03404-RA, Tfasc_v1.09338-RA, Tfasc_v1.15069-RA, Tfasc_v1.16401-RA, Tfasc_v1.16694-RA, Tfasc_v1.17370-RA, Tfasc_v1.17452-RA, Tfasc_v1.17472-RA, Tfasc_v1.18294-RA, Tfasc_v1.19575-RA, Tfasc_v1.21495-RA, Tfasc_v1.21503-RA, Tfasc_v1.22750-RA, Tfasc_v1.29526-RA, Tfasc_v1.30160-RA, Tfasc_v1.30353-RA, Tfasc_v1.30694-RA	0.0074
CC	GO:0010168	ER body	Tfasc_v1.07379-RA, Tfasc_v1.23490-RA	0.01581
CC	GO:1990879	CST complex	Tfasc_v1.01537-RA	0.02882
CC	GO:0097708	intracellular vesicle	Tfasc_v1.08998-RA, Tfasc_v1.10886-RA, Tfasc_v1.14901-RA, Tfasc_v1.22637-RA, Tfasc_v1.27794-RA	0.02948
CC	GO:0016020	membrane	Tfasc_v1.01163-RA, Tfasc_v1.01324-RA, Tfasc_v1.01392-RA, Tfasc_v1.01537-RA, Tfasc_v1.01915-RA, Tfasc_v1.01954-RA, Tfasc_v1.01960-RA, Tfasc_v1.02035-RA, Tfasc_v1.02166-RA, Tfasc_v1.02358-RA, Tfasc_v1.02882-RA, Tfasc_v1.02994-RA, Tfasc_v1.03294-RA, Tfasc_v1.03597-RA, Tfasc_v1.03667-RA, Tfasc_v1.03869-RA, Tfasc_v1.04210-RA, Tfasc_v1.04259-RA, Tfasc_v1.04531-RA, Tfasc_v1.04551-RA, Tfasc_v1.04552-RA, Tfasc_v1.04744-RA, Tfasc_v1.04910-RA, Tfasc_v1.04915-RA, Tfasc_v1.05575-RA, Tfasc_v1.05658-RA, Tfasc_v1.05661-RA, Tfasc_v1.05924-RA, Tfasc_v1.05971-RA, Tfasc_v1.06012-RA, Tfasc_v1.06308-RA, Tfasc_v1.06722-RA, Tfasc_v1.06825-RA, Tfasc_v1.07379-RA, Tfasc_v1.07708-RA, Tfasc_v1.07808-RA, Tfasc_v1.08903-RA, Tfasc_v1.08973-RA, Tfasc_v1.08998-RA, Tfasc_v1.09022-RA, Tfasc_v1.09192-RA, Tfasc_v1.09420-RA, Tfasc_v1.09534-RA, Tfasc_v1.09764-RA, Tfasc_v1.09766-RA, Tfasc_v1.10263-RA, Tfasc_v1.10544-RA, Tfasc_v1.10553-RA, Tfasc_v1.10778-RA, Tfasc_v1.10808-RA, Tfasc_v1.11045-RA, Tfasc_v1.11254-RA, Tfasc_v1.11507-RA, Tfasc_v1.11940-RA, Tfasc_v1.12137-RA, Tfasc_v1.12216-RA, Tfasc_v1.12407-RA, Tfasc_v1.13825-RA, Tfasc_v1.14022-RA, Tfasc_v1.14122-RA, Tfasc_v1.14123-RA, Tfasc_v1.14272-RA, Tfasc_v1.14313-RA, Tfasc_v1.14807-RA, Tfasc_v1.14901-RA, Tfasc_v1.15013-RA, Tfasc_v1.15015-RA, Tfasc_v1.15053-RA, Tfasc_v1.15064-RA, Tfasc_v1.15608-RA, Tfasc_v1.15938-RA, Tfasc_v1.16025-RA, Tfasc_v1.16132-RA, Tfasc_v1.16246-RA, Tfasc_v1.16247-RA, Tfasc_v1.16317-RA, Tfasc_v1.16401-RA, Tfasc_v1.16428-RA, Tfasc_v1.16454-RA, Tfasc_v1.16694-RA, Tfasc_v1.17391-RA, Tfasc_v1.17472-RA, Tfasc_v1.17680-RA, Tfasc_v1.18147-RA, Tfasc_v1.18336-RA, Tfasc_v1.18368-RA, Tfasc_v1.18795-RA, Tfasc_v1.19017-RA, Tfasc_v1.19514-RA, Tfasc_v1.19887-RA, Tfasc_v1.20059-RA, Tfasc_v1.20266-RA, Tfasc_v1.21161-RA, Tfasc_v1.21580-RA, Tfasc_v1.22304-RA, Tfasc_v1.22404-RA, Tfasc_v1.22621-RA, Tfasc_v1.22664-RA, Tfasc_v1.22750-RA, Tfasc_v1.23490-RA, Tfasc_v1.23678-RA, Tfasc_v1.24053-RA, Tfasc_v1.25175-RA, Tfasc_v1.25199-RA, Tfasc_v1.25753-RA, Tfasc_v1.26100-RA, Tfasc_v1.26584-RA, Tfasc_v1.26603-RA, Tfasc_v1.26620-RA, Tfasc_v1.26985-RA, Tfasc_v1.27296-RA, Tfasc_v1.27486-RA, Tfasc_v1.27705-RA, Tfasc_v1.28082-RA, Tfasc_v1.28182-RA, Tfasc_v1.28214-RA, Tfasc_v1.28286-RA, Tfasc_v1.28328-RA, Tfasc_v1.29243-RA, Tfasc_v1.29515-RA, Tfasc_v1.29526-RA, Tfasc_v1.29530-RA, Tfasc_v1.29741-RA, Tfasc_v1.29996-RA, Tfasc_v1.30160-RA, Tfasc_v1.30187-RA, Tfasc_v1.30353-RA, Tfasc_v1.30578-RA, Tfasc_v1.31205-RA, Tfasc_v1.31345-RA, Tfasc_v1.32700-RA, Tfasc_v1.32707-RA, Tfasc_v1.32708-RA, Tfasc_v1.32709-RA, Tfasc_v1.32711-RA, Tfasc_v1.32712-RA, Tfasc_v1.32717-RA, Tfasc_v1.32723-RA, Tfasc_v1.32725-RA	0.04296
